"year","mpa_status","site","region","SPUL_d","biomass_d","n_transects","urchin_total","PANINT_d","MESFRAAD_d","STRPURAD_d","urchins_d","MACPYRAD_d","total_giant_kelp","NERLUE_d","kelp_d","heatwave"
2013,"Partial","NAPLES_W","South_Coast",1.125,944.573628594674,4,504,0,112.25,13.75,126,1.5,6,0,1.5,"before"
2013,"Partial","OTTER_PT_DC","Central_Coast",0,0,6,20,0,1.16666666666667,2.16666666666667,3.33333333333333,5.83333333333333,35,0,5.83333333333333,"before"
2013,"Partial","OTTER_PT_UC","Central_Coast",0,0,8,15,0,0,1.875,1.875,8.125,65,0,8.125,"before"
2013,"Partial","PINOS","Central_Coast",0,0,6,36,0,2.5,3.5,6,1.33333333333333,8,0.166666666666667,1.5,"before"
2013,"Partial","SCAI_CAT_HARBOR","South_Coast",5.25,1033.85278980521,6,45,0,6,1.5,7.5,16.8333333333333,101,0,16.8333333333333,"before"
2013,"Partial","SIREN","Central_Coast",0,0,6,6,0,0.666666666666667,0.333333333333333,1,12.6666666666667,76,0,12.6666666666667,"before"
2013,"Partial","STILLWATER_DC","Central_Coast",0,0,6,5,0,0,0.833333333333333,0.833333333333333,12,72,0,12,"before"
2013,"Partial","STILLWATER_UC","Central_Coast",0,0,8,5,0,0,0.625,0.625,9.375,75,0,9.375,"before"
2013,"Reference","ARROYO_QUEMADO_E","Central_Coast",0,0,6,2349,0,301.333333333333,90.1666666666667,391.5,18.1666666666667,109,0,18.1666666666667,"before"
2013,"Reference","ARROYO_QUEMADO_W","Central_Coast",0,0,6,1775,0,150,145.833333333333,295.833333333333,20,120,0,20,"before"
2013,"Reference","BULLITO","Central_Coast",0,0,6,3,0,0,0.5,0.5,8.66666666666667,52,0,8.66666666666667,"before"
2013,"Reference","BUNKER_POINT","South_Coast",3.83333333333333,2251.45203326332,6,376,0.166666666666667,20.3333333333333,42.3333333333333,62.6666666666667,12.1666666666667,73,0,12.1666666666667,"before"
2013,"Reference","COUNTY_LINE","South_Coast",0.833333333333333,381.301670422879,6,6473,1.5,127.833333333333,951,1078.83333333333,4.33333333333333,26,0,4.33333333333333,"before"
2013,"Reference","HAWTHORNE_REEF","South_Coast",1.625,661.389831893209,8,3295,0,48.875,363,411.875,12.125,97,0,12.125,"before"
2013,"Reference","HORSESHOE_REEF_E","South_Coast",0.416666666666667,394.407849583744,6,3321,0.833333333333333,90.8333333333333,462.666666666667,553.5,0,0,0,0,"before"
2013,"Reference","HORSESHOE_REEF_W","South_Coast",0.5,372.054911969302,6,536,0.333333333333333,74.8333333333333,14.5,89.3333333333333,1.66666666666667,10,0,1.66666666666667,"before"
2013,"Reference","LEO_CARRILLO","South_Coast",1.33333333333333,595.869579957472,6,1301,0,160.666666666667,56.1666666666667,216.833333333333,13.8333333333333,83,0,13.8333333333333,"before"
2013,"Reference","LUNADA_BAY","South_Coast",0.733333333333333,261.149508936161,8,421,0.75,13,39.625,52.625,6.75,54,0,6.75,"before"
2013,"Reference","MALPASO","Central_Coast",0,0,6,30,0,1.66666666666667,3.33333333333333,5,4,24,0,4,"before"
2013,"Reference","PESCADERO_DC","Central_Coast",0,0,6,10,0,0,1.66666666666667,1.66666666666667,2.83333333333333,17,0,2.83333333333333,"before"
2013,"Reference","PESCADERO_UC","Central_Coast",0,0,6,32,0,0,5.33333333333333,5.33333333333333,3.16666666666667,19,0,3.16666666666667,"before"
2013,"Reference","POINT_FERMIN","South_Coast",0.0833333333333333,59.3127555407158,6,930,0,21.3333333333333,133.666666666667,155,7.33333333333333,44,0,7.33333333333333,"before"
2013,"Reference","RESORT_POINT","South_Coast",1.3125,243.859494036445,8,646,0,24.625,56.125,80.75,14.875,119,0,14.875,"before"
2013,"Reference","RIDGES_N","South_Coast",0.8125,244.417684700751,8,203,1.25,15.375,10,25.375,13.25,106,0,13.25,"before"
2013,"Reference","RIDGES_S","South_Coast",2.28571428571429,639.243489956805,8,91,2.125,8.75,2.625,11.375,8.125,65,0,8.125,"before"
2013,"Reference","ROCKY_POINT_N","South_Coast",1.375,413.245211197868,8,137,0.5,9.375,7.75,17.125,13.375,107,0,13.375,"before"
2013,"Reference","ROCKY_POINT_S","South_Coast",0.875,137.267054054104,8,154,0.125,9.125,10.125,19.25,11.25,90,0,11.25,"before"
2013,"Reference","SBI_SUTIL","South_Coast",1.16666666666667,1541.53565199581,6,1033,0,137.5,34.6666666666667,172.166666666667,0.833333333333333,5,0,0.833333333333333,"before"
2013,"Reference","SCAI_IRON_BOUND_COVE","South_Coast",1.58333333333333,382.236508204012,6,136,0.833333333333333,12.5,10.1666666666667,22.6666666666667,4,24,0,4,"before"
2013,"Reference","SCAI_SHIP_ROCK","South_Coast",3.125,418.37000730306,6,87,0.666666666666667,8.5,6,14.5,15.5,93,0,15.5,"before"
2013,"Reference","SCI_COCHE_POINT_E","South_Coast",0.916666666666667,854.131681573312,6,8805,0.5,200.333333333333,1267.16666666667,1467.5,0,0,0,0,"before"
2013,"Reference","SCI_COCHE_POINT_W","South_Coast",0.5,535.219165058036,6,10504,0,397.5,1353.16666666667,1750.66666666667,0,0,0,0,"before"
2013,"Reference","SCI_HAZARDS_CEN","South_Coast",1.25,1273.60810020039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2013,"Reference","SCI_HAZARDS_E","South_Coast",1,1067.13078478411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2013,"Reference","SCI_HAZARDS_W","South_Coast",0.75,351.333807160966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2013,"Reference","SCI_LITTLE_SCORPION_E","South_Coast",0.75,542.326214111523,6,9148,0,946.833333333333,577.833333333333,1524.66666666667,0,0,0,0,"before"
2013,"Reference","SCI_LITTLE_SCORPION_W","South_Coast",0.166666666666667,63.8261020094322,6,11557,0.166666666666667,465.666666666667,1460.5,1926.16666666667,0,0,0,0,"before"
2013,"Reference","SCI_PELICAN_CEN","South_Coast",2,1726.14603779634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2013,"Reference","SCI_PELICAN_E","South_Coast",1.125,1362.33975608341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2013,"Reference","SCI_PELICAN_W","South_Coast",0.25,147.154085907749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2013,"Reference","SCI_SAN_PEDRO_POINT_E","South_Coast",0.75,424.958987651217,6,16756,0.666666666666667,518,2274.66666666667,2792.66666666667,0,0,0,0,"before"
2013,"Reference","SCI_SAN_PEDRO_POINT_W","South_Coast",0.916666666666667,952.945742213747,6,8415,0.333333333333333,693.5,709,1402.5,0,0,0,0,"before"
2013,"Reference","SCI_SCORPION_E","South_Coast",1.25,1179.24468482694,6,8136,0.166666666666667,410,946,1356,0,0,0,0,"before"
2013,"Reference","SOBERANES","Central_Coast",0,0,6,108,0,6,12,18,2.16666666666667,13,1.16666666666667,3.33333333333333,"before"
2013,"Reference","SRI_CLUSTER_POINT_N","South_Coast",0.75,1184.8879755062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2013,"Reference","SRI_CLUSTER_POINT_S","South_Coast",1.08333333333333,1482.68785255192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2013,"Reference","SRI_JOHNSONS_LEE_NORTH_E","South_Coast",0.5,978.335748812106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2013,"Reference","SRI_JOHNSONS_LEE_NORTH_W","South_Coast",0.0833333333333333,221.645172111324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2013,"Reference","SRI_JOHNSONS_LEE_SOUTH_E","South_Coast",1.5,1972.37116681204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2013,"Reference","SRI_JOHNSONS_LEE_SOUTH_W","South_Coast",3,4112.21759019698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2013,"Reference","UNDERWATER_ARCH","South_Coast",0.5,96.4457612733299,6,953,0,20.1666666666667,138.666666666667,158.833333333333,9,54,0,9,"before"
2013,"Reference","WHITES_POINT","South_Coast",0.416666666666667,176.209427900193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"before"
2014,"Full","ABALONE_COVE_KELP_W","South_Coast",0.25,144.651940218794,4,2110,0,36.5,491,527.5,0.5,2,0,0.5,"during"
2014,"Full","ANACAPA_EAST_ISLE_CEN","South_Coast",0.875,830.826047104584,4,160,2.25,30.25,9.75,40,22.75,91,0,22.75,"during"
2014,"Full","ANACAPA_EAST_ISLE_E","South_Coast",2,2898.9603482271,4,276,0.25,38.75,30.25,69,9.5,38,0,9.5,"during"
2014,"Full","ANACAPA_EAST_ISLE_W","South_Coast",0.75,1010.37971544641,4,296,1,67.5,6.5,74,57.5,230,0,57.5,"during"
2014,"Full","ANACAPA_MIDDLE_ISLE_CEN","South_Coast",0.375,151.404539647621,4,311,0.25,50.75,27,77.75,18.5,74,0,18.5,"during"
2014,"Full","ANACAPA_MIDDLE_ISLE_E","South_Coast",0.375,201.379902435524,4,713,0.25,132.5,45.75,178.25,34.25,137,0,34.25,"during"
2014,"Full","ANACAPA_MIDDLE_ISLE_W","South_Coast",0.875,719.913076832252,4,505,2,52.5,73.75,126.25,49.25,197,0,49.25,"during"
2014,"Full","BLUEFISH_DC","Central_Coast",0,0,6,291,0,6.66666666666667,41.8333333333333,48.5,5.83333333333333,35,0.666666666666667,6.5,"during"
2014,"Full","BLUEFISH_UC","Central_Coast",0.0833333333333333,275.424358438643,6,167,0,1.5,26.3333333333333,27.8333333333333,2.16666666666667,13,0.333333333333333,2.5,"during"
2014,"Full","HOPKINS_DC","Central_Coast",0,0,6,59,0,0.833333333333333,9,9.83333333333333,4.66666666666667,28,0,4.66666666666667,"during"
2014,"Full","HOPKINS_UC","Central_Coast",0,0,7,154,0,1.42857142857143,20.5714285714286,22,9.57142857142857,67,0,9.57142857142857,"during"
2014,"Full","IV_REEF_W","South_Coast",0.0833333333333333,24.0270373713238,6,1978,0.166666666666667,55.1666666666667,274.5,329.666666666667,5,30,0,5,"during"
2014,"Full","LONG_POINT_E","South_Coast",1.75,1817.48439819518,4,52,0.25,9.25,3.75,13,16.25,65,0,16.25,"during"
2014,"Full","LOVERS_DC","Central_Coast",0,0,6,102,0,1.66666666666667,15.3333333333333,17,6,36,0,6,"during"
2014,"Full","LOVERS_UC","Central_Coast",0,0,6,97,0,0.666666666666667,15.5,16.1666666666667,11.1666666666667,67,0,11.1666666666667,"during"
2014,"Full","MONASTERY_DC","Central_Coast",0,0,6,648,0,6.33333333333333,101.666666666667,108,4.83333333333333,29,0.166666666666667,5,"during"
2014,"Full","MONASTERY_UC","Central_Coast",0,0,6,394,0,4.66666666666667,61,65.6666666666667,4.83333333333333,29,0,4.83333333333333,"during"
2014,"Full","POINT_VICENTE_W","South_Coast",1.5,1063.29956121383,8,597,0.125,28.625,46,74.625,8.875,71,0,8.875,"during"
2014,"Full","SCI_CAVERN_POINT_E","South_Coast",2,1514.34857724191,6,3470,0.833333333333333,179.166666666667,399.166666666667,578.333333333333,37.3333333333333,224,0,37.3333333333333,"during"
2014,"Full","SCI_CAVERN_POINT_W","South_Coast",1.66666666666667,1826.96578342472,6,5302,1,159,724.666666666667,883.666666666667,22.1666666666667,133,0,22.1666666666667,"during"
2014,"Full","SCI_GULL_ISLE_E","South_Coast",4.08333333333333,4117.44318606409,6,1397,3.16666666666667,75.3333333333333,157.5,232.833333333333,16.5,99,0,16.5,"during"
2014,"Full","SCI_GULL_ISLE_W","South_Coast",1.5,1959.09157576171,6,9455,0.333333333333333,292,1283.83333333333,1575.83333333333,12.6666666666667,76,0,12.6666666666667,"during"
2014,"Full","SCI_SCORPION_W","South_Coast",1.25,826.519888403704,6,6315,2.16666666666667,110.833333333333,941.666666666667,1052.5,23,138,0,23,"during"
2014,"Full","SMI_HARRIS_PT_RESERVE_E","South_Coast",0.75,1079.82615548996,6,2694,0,380.5,68.5,449,21.6666666666667,130,0,21.6666666666667,"during"
2014,"Full","SMI_HARRIS_PT_RESERVE_W","South_Coast",0,0,6,5602,0,605.833333333333,327.833333333333,933.666666666667,0.166666666666667,1,0,0.166666666666667,"during"
2014,"Full","SRI_SOUTH_POINT_E","South_Coast",0.416666666666667,977.426853902315,6,1526,0,136.5,117.833333333333,254.333333333333,13.5,81,0,13.5,"during"
2014,"Full","SRI_SOUTH_POINT_W","South_Coast",0.583333333333333,955.257279308306,12,8164,0.416666666666667,240.25,440.083333333333,680.333333333333,23.6666666666667,284,0,23.6666666666667,"during"
2014,"Full","WESTON_DC","Central_Coast",0.0833333333333333,209.401548848288,6,905,0,1.66666666666667,149.166666666667,150.833333333333,2.16666666666667,13,1.33333333333333,3.5,"during"
2014,"Full","WESTON_UC","Central_Coast",0,0,6,887,0,1,146.833333333333,147.833333333333,5,30,0.166666666666667,5.16666666666667,"during"
2014,"Partial","ANACAPA_LIGHTHOUSE_REEF_E","South_Coast",0,0,4,1545,0.5,99.5,286.75,386.25,0.25,1,0,0.25,"during"
2014,"Partial","ANACAPA_WEST_ISLE_CEN","South_Coast",0.875,696.765055009627,4,2589,0,89.25,558,647.25,0.5,2,0,0.5,"during"
2014,"Partial","ANACAPA_WEST_ISLE_E","South_Coast",0.625,463.948822637113,4,4097,0.25,61,963.25,1024.25,0.5,2,0,0.5,"during"
2014,"Partial","ANACAPA_WEST_ISLE_W","South_Coast",1.625,1551.89527994706,4,1464,0,12.25,353.75,366,2.75,11,0,2.75,"during"
2014,"Partial","BUTTERFLY_DC","Central_Coast",0,0,6,330,0,12,43,55,9.33333333333333,56,0,9.33333333333333,"during"
2014,"Partial","BUTTERFLY_UC","Central_Coast",0,0,6,130,0,2.33333333333333,19.3333333333333,21.6666666666667,7.66666666666667,46,0.833333333333333,8.5,"during"
2014,"Partial","CANNERY_DC","Central_Coast",0,0,7,114,0,1.85714285714286,14.4285714285714,16.2857142857143,13.7142857142857,96,0,13.7142857142857,"during"
2014,"Partial","CANNERY_UC","Central_Coast",0,0,6,66,0,0.333333333333333,10.6666666666667,11,17.8333333333333,107,0,17.8333333333333,"during"
2014,"Partial","MACABEE_DC","Central_Coast",0,0,6,28,0,0,4.66666666666667,4.66666666666667,6.33333333333333,38,0,6.33333333333333,"during"
2014,"Partial","MACABEE_UC","Central_Coast",0,0,6,39,0,1.5,5,6.5,5.66666666666667,34,0,5.66666666666667,"during"
2014,"Partial","NAPLES_CEN","South_Coast",1.25,2282.52077450817,4,479,0.25,103.5,16.25,119.75,30.5,122,0,30.5,"during"
2014,"Partial","NAPLES_E","South_Coast",0.75,1345.06876895221,4,787,0,189.25,7.5,196.75,2.5,10,0,2.5,"during"
2014,"Partial","NAPLES_W","South_Coast",0.875,997.64643240163,4,867,0.25,197.5,19.25,216.75,15.25,61,0,15.25,"during"
2014,"Partial","OTTER_PT_DC","Central_Coast",0,0,6,530,0,2.16666666666667,86.1666666666667,88.3333333333333,11,66,0,11,"during"
2014,"Partial","OTTER_PT_UC","Central_Coast",0,0,6,110,0,2.33333333333333,16,18.3333333333333,8.5,51,0,8.5,"during"
2014,"Partial","PINOS","Central_Coast",0,0,6,859,0,7,136.166666666667,143.166666666667,0.166666666666667,1,0,0.166666666666667,"during"
2014,"Partial","SCI_PAINTED_CAVE_CEN","South_Coast",0.625,1012.44265430051,4,4121,0,161.25,869,1030.25,0,0,0,0,"during"
2014,"Partial","SCI_PAINTED_CAVE_E","South_Coast",1.125,1721.06795641755,4,2978,0,168,576.5,744.5,0,0,0,0,"during"
2014,"Partial","SCI_PAINTED_CAVE_W","South_Coast",1,1242.61272333821,4,2235,0,324.25,234.5,558.75,0,0,0,0,"during"
2014,"Partial","SIREN","Central_Coast",0,0,6,16,0,0.666666666666667,2,2.66666666666667,13.3333333333333,80,0,13.3333333333333,"during"
2014,"Partial","STILLWATER_DC","Central_Coast",0,0,6,190,0,6.33333333333333,25.3333333333333,31.6666666666667,7,42,0,7,"during"
2014,"Partial","STILLWATER_UC","Central_Coast",0,0,6,143,0,2.5,21.3333333333333,23.8333333333333,6.83333333333333,41,0,6.83333333333333,"during"
2014,"Reference","3_PALMS_EAST","South_Coast",0.375,64.4560639114416,4,18,1.25,4.5,0,4.5,0.25,1,0,0.25,"during"
2014,"Reference","ANACAPA_LIGHTHOUSE_REEF_CEN","South_Coast",0.875,850.670775239918,4,4369,0.25,209.5,882.75,1092.25,0.25,1,0,0.25,"during"
2014,"Reference","ANACAPA_LIGHTHOUSE_REEF_W","South_Coast",0.125,123.625741778339,4,4810,0.25,236.5,966,1202.5,1,4,0,1,"during"
2014,"Reference","ARROYO_QUEMADO_W","Central_Coast",0,0,6,729,0,26.1666666666667,95.3333333333333,121.5,18.3333333333333,110,0,18.3333333333333,"during"
2014,"Reference","BUNKER_POINT","South_Coast",1.25,913.226097838778,2,6,0,3,0,3,2,4,0,2,"during"
2014,"Reference","HAWTHORNE_REEF","South_Coast",0.875,451.265683962519,8,1873,0,16.25,217.875,234.125,19.125,153,0,19.125,"during"
2014,"Reference","HORSESHOE_REEF_E","South_Coast",0.333333333333333,239.022162359887,6,2162,0.333333333333333,108.833333333333,251.5,360.333333333333,6.16666666666667,37,0,6.16666666666667,"during"
2014,"Reference","HORSESHOE_REEF_W","South_Coast",0.916666666666667,958.994022398929,6,239,0,38.6666666666667,1.16666666666667,39.8333333333333,17.8333333333333,107,0,17.8333333333333,"during"
2014,"Reference","MALPASO","Central_Coast",0,0,6,132,0,2.5,19.5,22,10,60,1.5,11.5,"during"
2014,"Reference","PESCADERO_DC","Central_Coast",0,0,7,129,0,1.42857142857143,17,18.4285714285714,10.5714285714286,74,0,10.5714285714286,"during"
2014,"Reference","PESCADERO_UC","Central_Coast",0,0,6,944,0,0.833333333333333,156.5,157.333333333333,7.5,45,0.333333333333333,7.83333333333333,"during"
2014,"Reference","POINT_FERMIN","South_Coast",0.25,185.445614414875,6,752,0,12.6666666666667,112.666666666667,125.333333333333,12.5,75,0,12.5,"during"
2014,"Reference","RESORT_POINT","South_Coast",0.5625,159.005206574282,8,984,0,16.625,106.375,123,60.625,485,0,60.625,"during"
2014,"Reference","RIDGES_N","South_Coast",0.8125,124.577791264438,8,75,1.125,6.375,3,9.375,39.5,316,0,39.5,"during"
2014,"Reference","RIDGES_S","South_Coast",0.866666666666667,628.709984467715,8,59,0.125,6.625,0.75,7.375,21.75,174,0,21.75,"during"
2014,"Reference","ROCKY_POINT_N","South_Coast",0.6875,142.140455146689,8,129,0.375,10.125,6,16.125,49.5,396,0,49.5,"during"
2014,"Reference","ROCKY_POINT_S","South_Coast",4.25,1207.59022004947,8,103,0.5,9.75,3.125,12.875,15.875,127,0,15.875,"during"
2014,"Reference","SCI_COCHE_POINT_E","South_Coast",0.25,38.1956113272595,6,9935,0,237.666666666667,1418.16666666667,1655.83333333333,0,0,0,0,"during"
2014,"Reference","SCI_COCHE_POINT_W","South_Coast",0.0833333333333333,5.49168974105258,6,12361,0,323.666666666667,1736.5,2060.16666666667,0,0,0,0,"during"
2014,"Reference","SCI_FORNEY_E","South_Coast",0.5,1019.49729400242,6,11331,0,321.666666666667,1566.83333333333,1888.5,9.33333333333333,56,0,9.33333333333333,"during"
2014,"Reference","SCI_FORNEY_W","South_Coast",0.666666666666667,910.726753552974,6,9877,0,364.333333333333,1281.83333333333,1646.16666666667,7,42,0,7,"during"
2014,"Reference","SCI_HAZARDS_CEN","South_Coast",0.375,412.00617875056,4,2581,0,81.75,563.5,645.25,24.5,98,0,24.5,"during"
2014,"Reference","SCI_HAZARDS_E","South_Coast",0.25,372.889809396509,4,2745,0,190.5,495.75,686.25,32.75,131,0,32.75,"during"
2014,"Reference","SCI_HAZARDS_W","South_Coast",0.375,291.96004993875,4,2421,0,219.75,385.5,605.25,0,0,0,0,"during"
2014,"Reference","SCI_PELICAN_CEN","South_Coast",1.625,2114.05614795364,4,3167,0,135.25,656.5,791.75,2.5,10,0,2.5,"during"
2014,"Reference","SCI_PELICAN_E","South_Coast",0.5,951.251685791247,4,2841,0,110.25,600,710.25,0,0,0,0,"during"
2014,"Reference","SCI_PELICAN_W","South_Coast",0.5,1022.25263595197,4,7537,0,181.5,1702.75,1884.25,0,0,0,0,"during"
2014,"Reference","SCI_SCORPION_E","South_Coast",0.916666666666667,1016.49451954208,6,7542,0,475,782,1257,0,0,0,0,"during"
2014,"Reference","SCI_VALLEY_CEN","South_Coast",0.375,67.5679927220155,4,4393,0.25,488.5,609.75,1098.25,9,36,0,9,"during"
2014,"Reference","SCI_VALLEY_E","South_Coast",0,0,4,837,0.25,84.5,124.75,209.25,28.75,115,0,28.75,"during"
2014,"Reference","SCI_VALLEY_W","South_Coast",1.375,291.331485687539,4,3072,0,159.5,608.5,768,0,0,0,0,"during"
2014,"Reference","SCI_YELLOWBANKS_CEN","South_Coast",0.416666666666667,311.168530977666,6,3685,0.5,259.666666666667,354.5,614.166666666667,0.166666666666667,1,0,0.166666666666667,"during"
2014,"Reference","SCI_YELLOWBANKS_W","South_Coast",0.416666666666667,366.341565362144,6,765,0.5,59.8333333333333,67.6666666666667,127.5,20.5,123,0,20.5,"during"
2014,"Reference","SMI_CUYLER_E","South_Coast",0,0,6,2464,0,235.166666666667,175.5,410.666666666667,17,102,0,17,"during"
2014,"Reference","SMI_CUYLER_W","South_Coast",0.166666666666667,225.006205781699,6,4113,0,292.333333333333,393.166666666667,685.5,9,54,0,9,"during"
2014,"Reference","SOBERANES","Central_Coast",0,0,6,2301,0,4.5,379,383.5,4.16666666666667,25,0,4.16666666666667,"during"
2014,"Reference","SRI_CLUSTER_POINT_N","South_Coast",0.5,866.268061321523,10,630,0.1,43.3,19.7,63,8.6,86,0,8.6,"during"
2014,"Reference","SRI_CLUSTER_POINT_S","South_Coast",0.0833333333333333,127.334852018422,6,1638,0,33.6666666666667,239.333333333333,273,3.83333333333333,23,0,3.83333333333333,"during"
2014,"Reference","SRI_JOHNSONS_LEE_SOUTH_E","South_Coast",0.666666666666667,1010.59355712864,6,2737,0,165,291.166666666667,456.166666666667,8.83333333333333,53,0,8.83333333333333,"during"
2014,"Reference","SRI_JOHNSONS_LEE_SOUTH_W","South_Coast",1.25,1870.38883998154,6,7517,0,172,1080.83333333333,1252.83333333333,9.66666666666667,58,0,9.66666666666667,"during"
2014,"Reference","WHITES_POINT","South_Coast",0.333333333333333,67.9343162826929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"during"
2015,"Full","120_REEF","South_Coast",0.5,128.205519563702,4,196,0.5,16.25,32.75,49,13.75,55,0,13.75,"during"
2015,"Full","ABALONE_COVE_KELP_W","South_Coast",0.75,555.884391152788,6,149,1.16666666666667,21.1666666666667,3.66666666666667,24.8333333333333,23.1666666666667,139,0,23.1666666666667,"during"
2015,"Full","ANACAPA_EAST_ISLE_CEN","South_Coast",0.25,33.0645850529148,4,111,2.5,17.25,10.5,27.75,26.75,107,0,26.75,"during"
2015,"Full","ANACAPA_EAST_ISLE_E","South_Coast",0.625,1047.24737541991,4,157,0.25,11.5,27.75,39.25,54,216,0,54,"during"
2015,"Full","ANACAPA_EAST_ISLE_W","South_Coast",0.375,98.8676252125,4,146,6,29.75,6.75,36.5,46,184,0,46,"during"
2015,"Full","ANACAPA_MIDDLE_ISLE_CEN","South_Coast",0.25,100.293152183714,4,248,2.25,22.25,39.75,62,4,16,0,4,"during"
2015,"Full","ANACAPA_MIDDLE_ISLE_E","South_Coast",0.25,38.1608666180529,4,352,4.25,38.25,49.75,88,42,168,0,42,"during"
2015,"Full","ANACAPA_MIDDLE_ISLE_W","South_Coast",0.625,511.59931270984,4,239,4.25,20,39.75,59.75,15.5,62,0,15.5,"during"
2015,"Full","BIG_CREEK_UC","Central_Coast",0.25,1458.08323319363,6,750,0,20.8333333333333,104.166666666667,125,2.33333333333333,14,0.333333333333333,2.66666666666667,"during"
2015,"Full","BLUEFISH_DC","Central_Coast",0.0833333333333333,732.107416626269,6,4326,0,52,669,721,0.333333333333333,2,5.83333333333333,6.16666666666667,"during"
2015,"Full","BLUEFISH_UC","Central_Coast",0,0,6,692,0,25.3333333333333,90,115.333333333333,0.833333333333333,5,0,0.833333333333333,"during"
2015,"Full","DOLAN_UC","Central_Coast",0.166666666666667,914.862535392281,6,149,0,5.33333333333333,19.5,24.8333333333333,1.5,9,1.83333333333333,3.33333333333333,"during"
2015,"Full","HOPKINS_DC","Central_Coast",0.0833333333333333,154.936809162558,6,558,0,10.6666666666667,82.3333333333333,93,3.33333333333333,20,0,3.33333333333333,"during"
2015,"Full","HOPKINS_UC","Central_Coast",0,0,6,294,0,5.5,43.5,49,18.6666666666667,112,0,18.6666666666667,"during"
2015,"Full","IV_REEF_W","South_Coast",0.333333333333333,297.678900320588,6,1024,0.5,78,92.6666666666667,170.666666666667,43,258,0,43,"during"
2015,"Full","LONG_POINT_E","South_Coast",1.41666666666667,979.277107789248,12,500,2.16666666666667,15.9166666666667,25.75,41.6666666666667,14.8333333333333,178,0,14.8333333333333,"during"
2015,"Full","LOVERS_DC","Central_Coast",0,0,6,2740,0,39.1666666666667,417.5,456.666666666667,12.6666666666667,76,0,12.6666666666667,"during"
2015,"Full","LOVERS_UC","Central_Coast",0,0,6,488,0,9.16666666666667,72.1666666666667,81.3333333333333,10.5,63,0,10.5,"during"
2015,"Full","MONASTERY_DC","Central_Coast",0,0,6,3131,0,32,489.833333333333,521.833333333333,0.833333333333333,5,0.833333333333333,1.66666666666667,"during"
2015,"Full","MONASTERY_UC","Central_Coast",0,0,6,983,0,18.3333333333333,145.5,163.833333333333,3.16666666666667,19,0,3.16666666666667,"during"
2015,"Full","POINT_VICENTE_W","South_Coast",2.125,1431.57657152065,8,256,9.625,18.5,13.5,32,10.75,86,0,10.75,"during"
2015,"Full","SCI_CAVERN_POINT_E","South_Coast",1.33333333333333,1281.74758207458,6,1242,1.33333333333333,71.1666666666667,135.833333333333,207,20.1666666666667,121,0,20.1666666666667,"during"
2015,"Full","SCI_CAVERN_POINT_W","South_Coast",0.916666666666667,443.530229495493,6,682,0.5,74,39.6666666666667,113.666666666667,43.5,261,0,43.5,"during"
2015,"Full","SCI_GULL_ISLE_E","South_Coast",2.41666666666667,3255.17105487931,6,703,0,27.5,89.6666666666667,117.166666666667,37,222,0,37,"during"
2015,"Full","SCI_GULL_ISLE_W","South_Coast",4.16666666666667,5376.53351430088,6,1405,0.666666666666667,79.5,154.666666666667,234.166666666667,27,162,0,27,"during"
2015,"Full","SCI_SCORPION_W","South_Coast",0.666666666666667,115.142014453373,6,127,0.666666666666667,9.16666666666667,12,21.1666666666667,26.8333333333333,161,0,26.8333333333333,"during"
2015,"Full","SRI_SOUTH_POINT_E","South_Coast",0.916666666666667,964.881561855178,6,694,0,15.5,100.166666666667,115.666666666667,34,204,0,34,"during"
2015,"Full","SRI_SOUTH_POINT_W","South_Coast",1.41666666666667,2848.69101856463,6,6997,0.166666666666667,434.666666666667,731.5,1166.16666666667,9.16666666666667,55,0,9.16666666666667,"during"
2015,"Full","WESTON_DC","Central_Coast",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"during"
2015,"Full","WESTON_UC","Central_Coast",0.166666666666667,362.579733829441,6,9977,0,35.3333333333333,1627.5,1662.83333333333,1,6,0,1,"during"
2015,"Partial","ANACAPA_LIGHTHOUSE_REEF_E","South_Coast",0.375,39.2363862526279,4,2437,1,111.5,497.75,609.25,0,0,0,0,"during"
2015,"Partial","ANACAPA_WEST_ISLE_CEN","South_Coast",0.5,507.931198268323,4,573,0,9.25,134,143.25,1,4,0,1,"during"
2015,"Partial","ANACAPA_WEST_ISLE_E","South_Coast",0.5,696.219989221511,4,735,0.5,16,167.75,183.75,32.5,130,0,32.5,"during"
