"model","residual","fitted","std_residual","species","time","MPA","source","resp"
"den",-0.167347274237672,-0.429307926104648,-0.12809511733842,"Strongylocentrotus purpuratus",5,"Campus Point SMCA","PISCO","den"
"den",-0.649777771779488,-0.0309468887819,-0.49736908054911,"Mesocentrotus franciscanus",6,"Campus Point SMCA","PISCO","den"
"den",2.91156692981375,0.699350982830474,2.2286440529857,"Panulirus interruptus",6,"Campus Point SMCA","PISCO","den"
"den",-0.780203030103857,0.303863582409036,-0.59720242916539,"Semicossyphus pulcher",6,"Campus Point SMCA","PISCO","den"
"den",-0.359262635248039,-0.547606667167557,-0.274995751362216,"Strongylocentrotus purpuratus",6,"Campus Point SMCA","PISCO","den"
"den",-0.287308189137643,-0.130427011562336,-0.219918587664636,"Mesocentrotus franciscanus",7,"Campus Point SMCA","PISCO","den"
"den",0.843047661312682,0.766390251121418,0.645306531520539,"Panulirus interruptus",7,"Campus Point SMCA","PISCO","den"
"den",-1.49536469525538,0.251040595405881,-1.14461927733836,"Semicossyphus pulcher",7,"Campus Point SMCA","PISCO","den"
"den",-0.345441108778753,-0.665905408230467,-0.264416134437206,"Strongylocentrotus purpuratus",7,"Campus Point SMCA","PISCO","den"
"den",0.272316316267866,-0.229907134342772,0.208443135057924,"Mesocentrotus franciscanus",8,"Campus Point SMCA","PISCO","den"
"den",2.72191854207705,0.833429519412362,2.08347866208921,"Panulirus interruptus",8,"Campus Point SMCA","PISCO","den"
"den",-0.198217608402726,0.198217608402725,-0.151724657139186,"Semicossyphus pulcher",8,"Campus Point SMCA","PISCO","den"
"den",1.15745452085734,-0.784204149293376,0.885967658203598,"Strongylocentrotus purpuratus",8,"Campus Point SMCA","PISCO","den"
"den",0.654282925915423,-0.329387257123208,0.500817527799291,"Mesocentrotus franciscanus",9,"Campus Point SMCA","PISCO","den"
"den",1.13641313955773,0.900468787703306,0.869861640231012,"Panulirus interruptus",9,"Campus Point SMCA","PISCO","den"
"den",0.365431002366421,0.14539462139957,0.279717296504885,"Semicossyphus pulcher",9,"Campus Point SMCA","PISCO","den"
"den",-0.740311183234815,-0.902502890356286,-0.566667418488855,"Strongylocentrotus purpuratus",9,"Campus Point SMCA","PISCO","den"
"den",0.446566957003045,-0.428867379903644,0.341822399064144,"Mesocentrotus franciscanus",10,"Campus Point SMCA","PISCO","den"
"den",1.22971652134197,0.96750805599425,0.94128023782794,"Panulirus interruptus",10,"Campus Point SMCA","PISCO","den"
"den",-0.391064622952412,0.0925716343964146,-0.299338420611798,"Semicossyphus pulcher",10,"Campus Point SMCA","PISCO","den"
"den",-0.175649823779335,-1.02080163141919,-0.134450261529397,"Strongylocentrotus purpuratus",10,"Campus Point SMCA","PISCO","den"
"den",-0.164799677875864,-0.52834750268408,-0.126145072699909,"Mesocentrotus franciscanus",11,"Campus Point SMCA","PISCO","den"
"den",2.00997511343823,1.03454732428519,1.53852519663696,"Panulirus interruptus",11,"Campus Point SMCA","PISCO","den"
"den",0.38769536743368,0.0397486473932594,0.296759441163336,"Semicossyphus pulcher",11,"Campus Point SMCA","PISCO","den"
"den",-0.928536191039096,-1.1391003724821,-0.710743290477494,"Strongylocentrotus purpuratus",11,"Campus Point SMCA","PISCO","den"
"den",-1.50270312747137,0.457758459668616,-1.15023644284087,"Mesocentrotus franciscanus",1,"Gull Island SMR","PISCO","den"
"den",0.74315291274402,0.35545937592409,0.568842605844514,"Panulirus interruptus",1,"Gull Island SMR","PISCO","den"
"den",0.140881501245444,0.559283251973148,0.107837026417401,"Semicossyphus pulcher",1,"Gull Island SMR","PISCO","den"
"den",-0.88530793733524,0.0351917726953248,-0.677654444210024,"Strongylocentrotus purpuratus",1,"Gull Island SMR","PISCO","den"
"den",-0.802152916720607,0.404432169111865,-0.61400385789822,"Mesocentrotus franciscanus",2,"Gull Island SMR","PISCO","den"
"den",-0.468652476438719,0.468652476438719,-0.358727647246284,"Panulirus interruptus",2,"Gull Island SMR","PISCO","den"
"den",0.603568043295913,0.552614097193677,0.461998079621581,"Semicossyphus pulcher",2,"Gull Island SMR","PISCO","den"
"den",0.0377569947080873,-0.0369531361439,0.0289008989809395,"Strongylocentrotus purpuratus",2,"Gull Island SMR","PISCO","den"
"den",-0.819865119996704,0.351105878555113,-0.627561573536607,"Mesocentrotus franciscanus",3,"Gull Island SMR","PISCO","den"
"den",0.516766711714763,0.581845576953347,0.395556443182214,"Panulirus interruptus",3,"Gull Island SMR","PISCO","den"
"den",0.677830489207913,0.545944942414207,0.518841889992974,"Semicossyphus pulcher",3,"Gull Island SMR","PISCO","den"
"den",-0.594411922612367,-0.109098044983125,-0.454989573754567,"Strongylocentrotus purpuratus",3,"Gull Island SMR","PISCO","den"
"den",-0.166084000298463,0.297779587998361,-0.12712815074628,"Mesocentrotus franciscanus",4,"Gull Island SMR","PISCO","den"
"den",0.914399234966125,0.695038677467976,0.699922229571516,"Panulirus interruptus",4,"Gull Island SMR","PISCO","den"
"den",0.596377772713724,0.539275787634736,0.456494323685811,"Semicossyphus pulcher",4,"Gull Island SMR","PISCO","den"
"den",-0.140711965096812,-0.18124295382235,-0.107707255837325,"Strongylocentrotus purpuratus",4,"Gull Island SMR","PISCO","den"
"den",0.348764306226656,0.24445329744161,0.266959858970319,"Mesocentrotus franciscanus",5,"Gull Island SMR","PISCO","den"
"den",2.23629065974082,0.808231777982604,1.71175727699918,"Panulirus interruptus",5,"Gull Island SMR","PISCO","den"
"den",0.582955214126615,0.532606632855265,0.446220094690867,"Semicossyphus pulcher",5,"Gull Island SMR","PISCO","den"
"den",1.96737951378356,-0.253387862661574,1.50592061218394,"Strongylocentrotus purpuratus",5,"Gull Island SMR","PISCO","den"
"den",-0.331012576482889,0.191127006884858,-0.253371887998899,"Mesocentrotus franciscanus",6,"Gull Island SMR","PISCO","den"
"den",2.92872272321283,0.921424878497233,2.24177586752227,"Panulirus interruptus",6,"Gull Island SMR","PISCO","den"
"den",0.950603760891876,0.525937478075794,0.727634799242979,"Semicossyphus pulcher",6,"Gull Island SMR","PISCO","den"
"den",2.05939562490442,-0.325532771500799,1.57635387501863,"Strongylocentrotus purpuratus",6,"Gull Island SMR","PISCO","den"
"den",-0.372688410667186,0.137800716328107,-0.285272442664833,"Mesocentrotus franciscanus",7,"Gull Island SMR","PISCO","den"
"den",0.063994309656249,1.03461797901186,0.0489841178576129,"Panulirus interruptus",7,"Gull Island SMR","PISCO","den"
"den",0.765929920952196,0.519268323296324,0.586277150579917,"Semicossyphus pulcher",7,"Gull Island SMR","PISCO","den"
"den",0.506718052956251,-0.397677680340024,0.387864748599025,"Strongylocentrotus purpuratus",7,"Gull Island SMR","PISCO","den"
"den",-0.350062665682092,0.0844744257713553,-0.267953681591865,"Mesocentrotus franciscanus",8,"Gull Island SMR","PISCO","den"
"den",1.04941349780973,1.14781107952649,0.803268208286111,"Panulirus interruptus",8,"Gull Island SMR","PISCO","den"
"den",0.805641729358017,0.512599168516853,0.61667435173325,"Semicossyphus pulcher",8,"Gull Island SMR","PISCO","den"
"den",0.0319592603335167,-0.469822589179249,0.0244630527812288,"Strongylocentrotus purpuratus",8,"Gull Island SMR","PISCO","den"
"den",-0.131034306471316,0.0311481352146037,-0.100299541413285,"Mesocentrotus franciscanus",9,"Gull Island SMR","PISCO","den"
"den",1.30394517742042,1.26100418004112,0.998098183943623,"Panulirus interruptus",9,"Gull Island SMR","PISCO","den"
"den",0.271774554850627,0.505930013737382,0.20802844654491,"Semicossyphus pulcher",9,"Gull Island SMR","PISCO","den"
"den",0.295823469034989,-0.541967498018473,0.226436565221121,"Strongylocentrotus purpuratus",9,"Gull Island SMR","PISCO","den"
"den",-0.571450846079892,-0.0755044458988993,-0.437414134859359,"Mesocentrotus franciscanus",11,"Gull Island SMR","PISCO","den"
"den",2.59014706283534,1.48739038107038,1.98261485553954,"Panulirus interruptus",11,"Gull Island SMR","PISCO","den"
"den",0.78426881589599,0.492591704178441,0.600314564158258,"Semicossyphus pulcher",11,"Gull Island SMR","PISCO","den"
"den",0.0220760984156448,-0.686257315696923,0.016898036910421,"Strongylocentrotus purpuratus",11,"Gull Island SMR","PISCO","den"
"den",-1.28101804752274,-0.128830736455651,-0.980548729326837,"Mesocentrotus franciscanus",12,"Gull Island SMR","PISCO","den"
"den",0.964365875876537,1.600583481585,0.738168939950173,"Panulirus interruptus",12,"Gull Island SMR","PISCO","den"
"den",0.68414870325128,0.48592254939897,0.523678134699924,"Semicossyphus pulcher",12,"Gull Island SMR","PISCO","den"
"den",-1.16716962966493,-0.758402224536148,-0.89340403867847,"Strongylocentrotus purpuratus",12,"Gull Island SMR","PISCO","den"
"den",0.709347629658581,0.479253394619499,0.542966524365363,"Semicossyphus pulcher",13,"Gull Island SMR","PISCO","den"
"den",-2.70156432359943,-0.235483317569154,-2.06789862939313,"Mesocentrotus franciscanus",14,"Gull Island SMR","PISCO","den"
"den",-2.92558197128237,1.82696968261426,-2.23937179497973,"Panulirus interruptus",14,"Gull Island SMR","PISCO","den"
"den",0.426362378576155,0.472584239840028,0.326356907581503,"Semicossyphus pulcher",14,"Gull Island SMR","PISCO","den"
"den",-1.60463372021053,-0.902692042214597,-1.22825869505129,"Strongylocentrotus purpuratus",14,"Gull Island SMR","PISCO","den"
"den",-0.444150654812214,-0.288809608125906,-0.339972852879006,"Mesocentrotus franciscanus",15,"Gull Island SMR","PISCO","den"
"den",2.20297194326264,1.94016278312889,1.68625363544733,"Panulirus interruptus",15,"Gull Island SMR","PISCO","den"
"den",1.03540368927663,0.465915085060558,0.792544471815881,"Semicossyphus pulcher",15,"Gull Island SMR","PISCO","den"
"den",-0.350967698967848,-0.974836951053822,-0.268646434703394,"Strongylocentrotus purpuratus",15,"Gull Island SMR","PISCO","den"
"den",-1.28438275994907,-0.342135898682657,-0.9831242312884,"Mesocentrotus franciscanus",16,"Gull Island SMR","PISCO","den"
"den",1.16551994122468,2.05335588364352,0.892141293077813,"Panulirus interruptus",16,"Gull Island SMR","PISCO","den"
"den",0.557981754604903,0.459245930281087,0.427104287502776,"Semicossyphus pulcher",16,"Gull Island SMR","PISCO","den"
"den",-1.29338141764534,-1.04698185989305,-0.990012207915105,"Strongylocentrotus purpuratus",16,"Gull Island SMR","PISCO","den"
"den",1.42637923875659,0.452576775501616,1.0918147115926,"Semicossyphus pulcher",17,"Gull Island SMR","PISCO","den"
"den",0.0567057201203464,-0.44878847979616,0.0434051041803,"Mesocentrotus franciscanus",18,"Gull Island SMR","PISCO","den"
"den",-0.670304172238674,2.27974208467277,-0.513080909064587,"Panulirus interruptus",18,"Gull Island SMR","PISCO","den"
"den",0.926854734179165,0.445907620722145,0.709456227902059,"Semicossyphus pulcher",18,"Gull Island SMR","PISCO","den"
"den",-0.997636045478913,-1.1912716775715,-0.76363542154361,"Strongylocentrotus purpuratus",18,"Gull Island SMR","PISCO","den"
"den",1.19584187710477,0.439238465942675,0.915351064209018,"Semicossyphus pulcher",19,"Gull Island SMR","PISCO","den"
"den",-1.27972698281215,-0.555441060909663,-0.979560490430517,"Mesocentrotus franciscanus",20,"Gull Island SMR","PISCO","den"
"den",0.438310693464409,2.50612828570203,0.335502684258054,"Panulirus interruptus",20,"Gull Island SMR","PISCO","den"
"den",1.24535501541606,0.432569311163204,0.953250643336734,"Semicossyphus pulcher",20,"Gull Island SMR","PISCO","den"
"den",-0.816078301497334,-1.33556149524995,-0.624662972634825,"Strongylocentrotus purpuratus",20,"Gull Island SMR","PISCO","den"
"den",-0.783072990260615,0.962624304499687,-0.599399225526199,"Mesocentrotus franciscanus",1,"Harris Point SMR","PISCO","den"
"den",-0.860325220755161,0.860325220755161,-0.658531551253832,"Panulirus interruptus",1,"Harris Point SMR","PISCO","den"
"den",-0.261802624279282,1.06414909680422,-0.200395483161157,"Semicossyphus pulcher",1,"Harris Point SMR","PISCO","den"
"den",-0.177558545301675,0.540057617526396,-0.135911282681276,"Strongylocentrotus purpuratus",1,"Harris Point SMR","PISCO","den"
"den",0.124920082366047,0.893957238283213,0.0956194397637925,"Mesocentrotus franciscanus",2,"Harris Point SMR","PISCO","den"
"den",-0.958177545610067,0.958177545610067,-0.733432114117643,"Panulirus interruptus",2,"Harris Point SMR","PISCO","den"
"den",0.692461889023084,1.04213916636503,0.530041420339001,"Semicossyphus pulcher",2,"Harris Point SMR","PISCO","den"
"den",-0.58210598521935,0.452571933027448,-0.445570056756166,"Strongylocentrotus purpuratus",2,"Harris Point SMR","PISCO","den"
"den",-1.09815196186293,0.825290172066738,-0.840574816954996,"Mesocentrotus franciscanus",3,"Harris Point SMR","PISCO","den"
"den",-1.05602987046497,1.05602987046497,-0.808332676981455,"Panulirus interruptus",3,"Harris Point SMR","PISCO","den"
"den",2.2757076300785,1.02012923592583,1.74192879585738,"Semicossyphus pulcher",3,"Harris Point SMR","PISCO","den"
"den",0.433421447689272,0.3650862485285,0.3317602360221,"Strongylocentrotus purpuratus",3,"Harris Point SMR","PISCO","den"
"den",-0.5017976013932,0.756623105850263,-0.384098414051909,"Mesocentrotus franciscanus",4,"Harris Point SMR","PISCO","den"
"den",-1.15388219531988,1.15388219531988,-0.883233239845266,"Panulirus interruptus",4,"Harris Point SMR","PISCO","den"
"den",0.736481749901473,0.998119305486637,0.56373619827981,"Semicossyphus pulcher",4,"Harris Point SMR","PISCO","den"
"den",-0.870232786565194,0.277600564029552,-0.666115246959397,"Strongylocentrotus purpuratus",4,"Harris Point SMR","PISCO","den"
"den",0.566621811392402,0.687956039633788,0.433717774893275,"Mesocentrotus franciscanus",5,"Harris Point SMR","PISCO","den"
"den",-1.25173452017478,1.25173452017478,-0.958133802709078,"Panulirus interruptus",5,"Harris Point SMR","PISCO","den"
"den",-1.14316345971061,0.976109375047443,-0.875028638355082,"Semicossyphus pulcher",5,"Harris Point SMR","PISCO","den"
"den",-1.21212969732654,0.190114879530604,-0.927818493105007,"Strongylocentrotus purpuratus",5,"Harris Point SMR","PISCO","den"
"den",0.488497098820267,0.619288973417313,0.373917612210343,"Mesocentrotus franciscanus",6,"Harris Point SMR","PISCO","den"
"den",-1.34958684502969,1.34958684502969,-1.03303436557289,"Panulirus interruptus",6,"Harris Point SMR","PISCO","den"
"den",3.05323374062422,0.954099444608249,2.33708219060338,"Semicossyphus pulcher",6,"Harris Point SMR","PISCO","den"
"den",-0.456576062176133,0.102629195031656,-0.349483817557153,"Strongylocentrotus purpuratus",6,"Harris Point SMR","PISCO","den"
"den",0.199873129437954,0.550621907200839,0.152991867269915,"Mesocentrotus franciscanus",7,"Harris Point SMR","PISCO","den"
"den",-1.44743916988459,1.44743916988459,-1.1079349284367,"Panulirus interruptus",7,"Harris Point SMR","PISCO","den"
"den",0.489296166762105,0.932089514169055,0.374529254689956,"Semicossyphus pulcher",7,"Harris Point SMR","PISCO","den"
"den",-1.61939558593444,0.0151435105327078,-1.23955808986158,"Strongylocentrotus purpuratus",7,"Harris Point SMR","PISCO","den"
"den",0.688978109263376,0.481954840984364,0.527374778894532,"Mesocentrotus franciscanus",8,"Harris Point SMR","PISCO","den"
"den",-0.446679206071388,1.5452914947395,-0.341908319540865,"Panulirus interruptus",8,"Harris Point SMR","PISCO","den"
"den",0.699358328704239,0.910079583729861,0.53532026491056,"Semicossyphus pulcher",8,"Harris Point SMR","PISCO","den"
"den",-2.31794849944691,-0.0723421739662402,-1.77426185382245,"Strongylocentrotus purpuratus",8,"Harris Point SMR","PISCO","den"
"den",0.772022999773401,0.413287774767889,0.590941066679596,"Mesocentrotus franciscanus",9,"Harris Point SMR","PISCO","den"
"den",-1.6431438195944,1.6431438195944,-1.25773605416432,"Panulirus interruptus",9,"Harris Point SMR","PISCO","den"
"den",2.24742456263848,0.888069653290667,1.72027966617228,"Semicossyphus pulcher",9,"Harris Point SMR","PISCO","den"
"den",-1.79588629068674,-0.159827858465188,-1.37465199944196,"Strongylocentrotus purpuratus",9,"Harris Point SMR","PISCO","den"
"den",0.301093005821355,0.275953642334939,0.230470105271555,"Mesocentrotus franciscanus",11,"Harris Point SMR","PISCO","den"
"den",-1.83884846930421,1.83884846930421,-1.40753717989195,"Panulirus interruptus",11,"Harris Point SMR","PISCO","den"
"den",0.765388120021821,0.844049792412279,0.585862431821774,"Semicossyphus pulcher",11,"Harris Point SMR","PISCO","den"
"den",-0.0252229999357048,-0.334799227463084,-0.0193068166249447,"Strongylocentrotus purpuratus",11,"Harris Point SMR","PISCO","den"
"den",0.423988798969887,0.13861950990199,0.324540063180769,"Mesocentrotus franciscanus",13,"Harris Point SMR","PISCO","den"
"den",-2.03455311901402,2.03455311901402,-1.55733830561957,"Panulirus interruptus",13,"Harris Point SMR","PISCO","den"
"den",-0.351481237289415,0.800029931533891,-0.269039519991808,"Semicossyphus pulcher",13,"Harris Point SMR","PISCO","den"
"den",0.578763467947932,-0.50977059646098,0.443011543962705,"Strongylocentrotus purpuratus",13,"Harris Point SMR","PISCO","den"
"den",0.339592534673731,0.00128537746903989,0.259939373225182,"Mesocentrotus franciscanus",15,"Harris Point SMR","PISCO","den"
"den",-0.284347619668524,2.23025776872383,-0.217652434867927,"Panulirus interruptus",15,"Harris Point SMR","PISCO","den"
"den",-0.463022945974029,0.756010070655503,-0.354418551871295,"Semicossyphus pulcher",15,"Harris Point SMR","PISCO","den"
"den",0.90664206052579,-0.684741965458876,0.693984539969604,"Strongylocentrotus purpuratus",15,"Harris Point SMR","PISCO","den"
"den",0.221785629307969,-0.0673816887474344,0.169764678508186,"Mesocentrotus franciscanus",16,"Harris Point SMR","PISCO","den"
"den",-2.32811009357874,2.32811009357874,-1.78203999421101,"Panulirus interruptus",16,"Harris Point SMR","PISCO","den"
"den",-0.138016708110011,0.734000140216309,-0.105644185126706,"Semicossyphus pulcher",16,"Harris Point SMR","PISCO","den"
"den",1.01848590967739,-0.772227649957825,0.779594843728166,"Strongylocentrotus purpuratus",16,"Harris Point SMR","PISCO","den"
"den",0.0433017194750722,-0.136048754963909,0.0331450802672595,"Mesocentrotus franciscanus",17,"Harris Point SMR","PISCO","den"
"den",-0.816524505999545,2.42596241843364,-0.625004517594718,"Panulirus interruptus",17,"Harris Point SMR","PISCO","den"
"den",0.897447702656985,0.711990209777115,0.686946765644202,"Semicossyphus pulcher",17,"Harris Point SMR","PISCO","den"
"den",0.391125028178123,-0.859713334456773,0.29938465748366,"Strongylocentrotus purpuratus",17,"Harris Point SMR","PISCO","den"
"den",0.708423263605115,-0.204715821180385,0.542258973085417,"Mesocentrotus franciscanus",18,"Harris Point SMR","PISCO","den"
"den",-0.91437683085445,2.52381474328855,-0.699905080458529,"Panulirus interruptus",18,"Harris Point SMR","PISCO","den"
"den",0.300418424689956,0.689980279337921,0.22995375058592,"Semicossyphus pulcher",18,"Harris Point SMR","PISCO","den"
"den",1.74920307784164,-0.947199018955721,1.3389185723254,"Strongylocentrotus purpuratus",18,"Harris Point SMR","PISCO","den"
"den",0.49312912793647,-0.273382887396859,0.377463175266915,"Mesocentrotus franciscanus",19,"Harris Point SMR","PISCO","den"
"den",-2.62166706814346,2.62166706814346,-2.00674168280244,"Panulirus interruptus",19,"Harris Point SMR","PISCO","den"
"den",0.667030717833613,0.667970348898727,0.510575260089852,"Semicossyphus pulcher",19,"Harris Point SMR","PISCO","den"
"den",1.13250149924906,-1.03468470345467,0.866867495112081,"Strongylocentrotus purpuratus",19,"Harris Point SMR","PISCO","den"
"den",0.490103053572474,-0.342049953613334,0.375146882082597,"Mesocentrotus franciscanus",20,"Harris Point SMR","PISCO","den"
"den",-1.62090710433025,2.71951939299836,-1.2407150739066,"Panulirus interruptus",20,"Harris Point SMR","PISCO","den"
"den",0.412646535594877,0.645960418459533,0.315858185543241,"Semicossyphus pulcher",20,"Harris Point SMR","PISCO","den"
"den",0.805156425644363,-1.12217038795362,0.616302878481424,"Strongylocentrotus purpuratus",20,"Harris Point SMR","PISCO","den"
"den",-0.988083090330597,-1.27069938000505,-0.756323160759999,"Mesocentrotus franciscanus",7,"Matlahuayl SMR","PISCO","den"
"den",-0.694652716109531,-0.373882117321299,-0.531718377755756,"Panulirus interruptus",7,"Matlahuayl SMR","PISCO","den"
"den",1.73652963342404,-0.889231773036837,1.32921774894988,"Semicossyphus pulcher",7,"Matlahuayl SMR","PISCO","den"
"den",-0.103364728211256,-1.80617777667318,-0.0791200038912501,"Strongylocentrotus purpuratus",7,"Matlahuayl SMR","PISCO","den"
"den",-2.05317527317942,-1.38081193130573,-1.57159253852403,"Mesocentrotus franciscanus",8,"Matlahuayl SMR","PISCO","den"
"den",0.399153308564867,-0.3174752775506,0.305529863749195,"Panulirus interruptus",8,"Matlahuayl SMR","PISCO","den"
"den",1.04799736836456,-0.952687188560236,0.80218423922673,"Semicossyphus pulcher",8,"Matlahuayl SMR","PISCO","den"
"den",0.836496657588228,-1.93510894625634,0.640292099139785,"Strongylocentrotus purpuratus",8,"Matlahuayl SMR","PISCO","den"
"den",-0.880653481874585,-1.49092448260641,-0.674091715022501,"Mesocentrotus franciscanus",9,"Matlahuayl SMR","PISCO","den"
"den",0.315876674274895,-0.2610684377799,0.241786188870019,"Panulirus interruptus",9,"Matlahuayl SMR","PISCO","den"
"den",1.47567493346208,-1.01614260408364,1.12954784962155,"Semicossyphus pulcher",9,"Matlahuayl SMR","PISCO","den"
"den",-0.500909241622048,-2.06404011583949,-0.383418423597073,"Strongylocentrotus purpuratus",9,"Matlahuayl SMR","PISCO","den"
"den",-3.10849316740524,-1.60103703390709,-2.37938023692539,"Mesocentrotus franciscanus",10,"Matlahuayl SMR","PISCO","den"
"den",1.25388113134773,-0.204661598009201,0.959776915280414,"Panulirus interruptus",10,"Matlahuayl SMR","PISCO","den"
"den",0.992586642617406,-1.07959801960704,0.75977038188294,"Semicossyphus pulcher",10,"Matlahuayl SMR","PISCO","den"
"den",-0.204923987375724,-2.19297128542265,-0.156858020711288,"Strongylocentrotus purpuratus",10,"Matlahuayl SMR","PISCO","den"
"den",-1.66472998847009,-1.71114958520778,-1.27425907700778,"Mesocentrotus franciscanus",11,"Matlahuayl SMR","PISCO","den"
"den",-1.50466826613534,-0.148254758238501,-1.151740648206,"Panulirus interruptus",11,"Matlahuayl SMR","PISCO","den"
"den",-0.561694657107994,-1.14305343513044,-0.429946309782291,"Semicossyphus pulcher",11,"Matlahuayl SMR","PISCO","den"
"den",-0.163004194782201,-2.3219024550058,-0.124770729325571,"Strongylocentrotus purpuratus",11,"Matlahuayl SMR","PISCO","den"
"den",-1.1333285211645,1.03108289960303,-0.867500534818181,"Mesocentrotus franciscanus",1,"Naples SMCA","PISCO","den"
"den",0.169828472809609,0.928783815858501,0.129994338127405,"Panulirus interruptus",1,"Naples SMCA","PISCO","den"
"den",1.37969793206855,1.13260769190756,1.05608274353423,"Semicossyphus pulcher",1,"Naples SMCA","PISCO","den"
"den",-1.5014467771473,0.608516212629736,-1.14927477589462,"Strongylocentrotus purpuratus",1,"Naples SMCA","PISCO","den"
"den",0.691260070973231,0.974380938019429,0.529121494843849,"Mesocentrotus franciscanus",2,"Naples SMCA","PISCO","den"
"den",0.570836667087817,1.03860124534628,0.436944014683126,"Panulirus interruptus",2,"Naples SMCA","PISCO","den"
"den",1.71065047795498,1.12256286610124,1.30940868141932,"Semicossyphus pulcher",2,"Naples SMCA","PISCO","den"
"den",-2.09480549620851,0.532995632763665,-1.6034581803639,"Strongylocentrotus purpuratus",2,"Naples SMCA","PISCO","den"
"den",-0.0784253342167965,0.917678976435832,-0.0600302719872081,"Mesocentrotus franciscanus",3,"Naples SMCA","PISCO","den"
"den",1.64478933460845,1.14841867483407,1.25899560523719,"Panulirus interruptus",3,"Naples SMCA","PISCO","den"
"den",1.01354681746926,1.11251804029493,0.775814240794368,"Semicossyphus pulcher",3,"Naples SMCA","PISCO","den"
"den",-1.1245564658282,0.457475052897594,-0.860786009811891,"Strongylocentrotus purpuratus",3,"Naples SMCA","PISCO","den"
"den",-0.577517327280301,0.860977014852234,-0.442057691945888,"Mesocentrotus franciscanus",4,"Naples SMCA","PISCO","den"
"den",-1.25823610432185,1.25823610432185,-0.963110407126436,"Panulirus interruptus",4,"Naples SMCA","PISCO","den"
"den",0.0404501205044119,1.10247321448861,0.0309623383826795,"Semicossyphus pulcher",4,"Naples SMCA","PISCO","den"
"den",-1.55650456053043,0.381954473031523,-1.19141847530641,"Strongylocentrotus purpuratus",4,"Naples SMCA","PISCO","den"
"den",0.342371255865584,0.804275053268636,0.262066331185762,"Mesocentrotus franciscanus",5,"Naples SMCA","PISCO","den"
"den",-2.46666582247774,1.36805353380963,-1.88809677005081,"Panulirus interruptus",5,"Naples SMCA","PISCO","den"
"den",-0.434787896579255,1.09242838868229,-0.33280617735396,"Semicossyphus pulcher",5,"Naples SMCA","PISCO","den"
"den",-1.11050301900183,0.306433893165452,-0.850028870632704,"Strongylocentrotus purpuratus",5,"Naples SMCA","PISCO","den"
"den",0.790317669457012,0.747573091685038,0.604944628258147,"Mesocentrotus franciscanus",6,"Naples SMCA","PISCO","den"
"den",-0.379258674629302,1.47787096329741,-0.29030161769625,"Panulirus interruptus",6,"Naples SMCA","PISCO","den"
"den",-0.0476227461943941,1.08238356287597,-0.0364525881257256,"Semicossyphus pulcher",6,"Naples SMCA","PISCO","den"
"den",-0.308403658653429,0.230913313299381,-0.236066007186366,"Strongylocentrotus purpuratus",6,"Naples SMCA","PISCO","den"
"den",1.10786142601848,0.69087113010144,0.848006876759755,"Mesocentrotus franciscanus",7,"Naples SMCA","PISCO","den"
"den",-1.58768839278519,1.58768839278519,-1.21528798062063,"Panulirus interruptus",7,"Naples SMCA","PISCO","den"
"den",0.178079564466453,1.07233873706966,0.136310094142961,"Semicossyphus pulcher",7,"Naples SMCA","PISCO","den"
"den",-0.347120088514141,0.15539273343331,-0.265701300910297,"Strongylocentrotus purpuratus",7,"Naples SMCA","PISCO","den"
"den",0.492487582857267,0.634169168517843,0.376972107858899,"Mesocentrotus franciscanus",8,"Naples SMCA","PISCO","den"
"den",-0.598893533604867,1.69750582227298,-0.458420000025712,"Panulirus interruptus",8,"Naples SMCA","PISCO","den"
"den",0.22808032797781,1.06229391126334,0.174582923492434,"Semicossyphus pulcher",8,"Naples SMCA","PISCO","den"
"den",0.721062263299898,0.0798721535672386,0.551933430923578,"Strongylocentrotus purpuratus",8,"Naples SMCA","PISCO","den"
"den",0.522612433427815,0.577467206934245,0.400031021045356,"Mesocentrotus franciscanus",9,"Naples SMCA","PISCO","den"
"den",-1.80732325176076,1.80732325176076,-1.38340636295009,"Panulirus interruptus",9,"Naples SMCA","PISCO","den"
"den",0.855681815533077,1.05224908545702,0.654977280415049,"Semicossyphus pulcher",9,"Naples SMCA","PISCO","den"
"den",-0.325109102756778,0.00435157370116768,-0.248853104151983,"Strongylocentrotus purpuratus",9,"Naples SMCA","PISCO","den"
"den",-0.214785688457288,0.520765245350647,-0.164406609494427,"Mesocentrotus franciscanus",10,"Naples SMCA","PISCO","den"
"den",0.0287694678067685,1.91714068124854,0.0220214423644452,"Panulirus interruptus",10,"Naples SMCA","PISCO","den"
"den",0.648673984723564,1.04220425965071,0.496524192378153,"Semicossyphus pulcher",10,"Naples SMCA","PISCO","den"
"den",-0.815161426113378,-0.0711690061649033,-0.623961155049641,"Strongylocentrotus purpuratus",10,"Naples SMCA","PISCO","den"
"den",0.61626696006361,0.46406328376705,0.471718400677536,"Mesocentrotus franciscanus",11,"Naples SMCA","PISCO","den"
"den",-3.12557039940443,2.02695811073632,-2.3924519170392,"Panulirus interruptus",11,"Naples SMCA","PISCO","den"
"den",1.06910115523009,1.03215943384439,0.81833802522139,"Semicossyphus pulcher",11,"Naples SMCA","PISCO","den"
"den",-0.276554768390059,-0.146689586030974,-0.211687436612275,"Strongylocentrotus purpuratus",11,"Naples SMCA","PISCO","den"
